date,% Silica Concentrate
2017-09-01 06:00:00,4.05605
2017-09-01 07:00:00,3.9366833333333338
2017-09-01 08:00:00,3.6777666666666664
2017-09-01 09:00:00,3.4281499999999996
2017-09-01 10:00:00,3.434066666666667
2017-09-01 11:00:00,3.2569952600800556
2017-09-01 12:00:00,3.0225164819945554
2017-09-01 13:00:00,2.8036333333333334
2017-09-01 14:00:00,2.6011
2017-09-01 15:00:00,2.3695333333333335
2017-09-01 16:00:00,2.283533333333333
2017-09-01 17:00:00,2.3157833333333335
2017-09-01 18:00:00,2.3617166666666667
2017-09-01 19:00:00,2.347583333333333
2017-09-01 20:00:00,2.4995666666666665
2017-09-01 21:00:00,2.4730166666666666
2017-09-01 22:00:00,2.4127666666666667
2017-09-01 23:00:00,2.279183333333333
2017-09-02 00:00:00,2.17085
2017-09-02 01:00:00,2.1024
2017-09-02 02:00:00,2.0668833333333336
2017-09-02 03:00:00,2.064966666666667
2017-09-02 04:00:00,2.3630276648182225
2017-09-02 05:00:00,2.6700508009858335
2017-09-02 06:00:00,2.6285192544670553
2017-09-02 07:00:00,2.85055
2017-09-02 08:00:00,3.180833333333333
2017-09-02 09:00:00,3.3519666666666668
2017-09-02 10:00:00,3.591483333333333
2017-09-02 11:00:00,3.915883333333334
2017-09-02 12:00:00,3.968833333333333
2017-09-02 13:00:00,4.012766666666667
2017-09-02 14:00:00,3.6986890018484444
2017-09-02 15:00:00,3.3681491990141668
2017-09-02 16:00:00,3.005797412199611
2017-09-02 17:00:00,2.6250666666666667
2017-09-02 18:00:00,2.272283333333333
2017-09-02 19:00:00,2.1078833333333336
2017-09-02 20:00:00,1.85995
2017-09-02 21:00:00,1.56025
2017-09-02 22:00:00,1.4552
2017-09-02 23:00:00,1.3485833333333332
2017-09-03 00:00:00,1.3237499999999998
2017-09-03 01:00:00,1.309
2017-09-03 02:00:00,1.3094
2017-09-03 03:00:00,1.3358999999999999
2017-09-03 04:00:00,1.5122166666666665
2017-09-03 05:00:00,1.8253000000000001
2017-09-03 06:00:00,2.1390000000000002
2017-09-03 07:00:00,2.1994833333333332
2017-09-03 08:00:00,2.2902666666666667
2017-09-03 09:00:00,2.487516666666667
2017-09-03 10:00:00,2.7587333333333333
2017-09-03 11:00:00,3.04175
2017-09-03 12:00:00,3.2656500000000004
2017-09-03 13:00:00,3.4205166666666664
2017-09-03 14:00:00,3.3321833333333335
2017-09-03 15:00:00,3.27945
2017-09-03 16:00:00,3.0104166666666665
2017-09-03 17:00:00,2.9750833333333335
2017-09-03 18:00:00,2.920983333333333
2017-09-03 19:00:00,2.9183166666666667
2017-09-03 20:00:00,2.8162000000000003
2017-09-03 21:00:00,2.6510333333333334
2017-09-03 22:00:00,2.6556833333333336
2017-09-03 23:00:00,2.81625
2017-09-04 00:00:00,2.950533333333333
2017-09-04 01:00:00,3.045533333333333
2017-09-04 02:00:00,3.3166166666666665
2017-09-04 03:00:00,3.5333
2017-09-04 04:00:00,3.727516666666667
2017-09-04 05:00:00,3.6990333333333334
2017-09-04 06:00:00,3.70225
2017-09-04 07:00:00,3.7749
2017-09-04 08:00:00,3.706766666666667
2017-09-04 09:00:00,3.5141666666666667
2017-09-04 10:00:00,3.40145
2017-09-04 11:00:00,3.129716666666667
2017-09-04 12:00:00,2.9341166666666667
2017-09-04 13:00:00,2.820883333333333
2017-09-04 14:00:00,2.6962833333333336
2017-09-04 15:00:00,2.7123
2017-09-04 16:00:00,2.66975
2017-09-04 17:00:00,2.59475
2017-09-04 18:00:00,2.5206666666666666
2017-09-04 19:00:00,2.5003
2017-09-04 20:00:00,2.4635833333333332
2017-09-04 21:00:00,2.736283333333333
2017-09-04 22:00:00,2.87465
2017-09-04 23:00:00,3.094028277217778
2017-09-05 00:00:00,3.3322737879729996
2017-09-05 01:00:00,3.523383331047556
2017-09-05 02:00:00,3.7677257400174993
2017-09-05 03:00:00,4.011420029029222
2017-09-05 04:00:00,4.265060239091722
2017-09-05 05:00:00,4.459133134471611
2017-09-05 06:00:00,4.664858993348889
2017-09-05 07:00:00,4.622214106608166
2017-09-05 08:00:00,4.652021099911278
2017-09-05 09:00:00,4.596329431529944
2017-09-05 10:00:00,4.537823493108055
2017-09-05 11:00:00,4.479317012960444
2017-09-05 12:00:00,4.420808185329667
2017-09-05 13:00:00,4.362303330362055
2017-09-05 14:00:00,4.303797753091167
2017-09-05 15:00:00,4.245288564310333
2017-09-05 16:00:00,4.186784612219389
2017-09-05 17:00:00,4.128278132071888
2017-09-05 18:00:00,4.069764067749722
2017-09-05 19:00:00,4.011268241560056
2017-09-05 20:00:00,3.952757969324667
2017-09-05 21:00:00,3.8942513086016666
2017-09-05 22:00:00,3.8357278543506665
2017-09-05 23:00:00,3.7772394317588334
2017-09-06 00:00:00,3.7187300624012223
2017-09-06 01:00:00,3.6602299023982225
2017-09-06 02:00:00,3.6017230610983884
2017-09-06 03:00:00,3.5458910946532782
2017-09-06 04:00:00,3.4770148323389996
2017-09-06 05:00:00,3.4601073830255555
2017-09-06 06:00:00,3.499978082927611
2017-09-06 07:00:00,3.4165316807236663
2017-09-06 08:00:00,3.3167215536355
2017-09-06 09:00:00,3.1296205421832224
2017-09-06 10:00:00,2.967061945415889
2017-09-06 11:00:00,2.8092150654865
2017-09-06 12:00:00,2.64765
2017-09-06 13:00:00,2.4474833333333335
2017-09-06 14:00:00,2.2952000000000004
2017-09-06 15:00:00,2.0666333333333333
2017-09-06 16:00:00,1.8071833333333336
2017-09-06 17:00:00,1.69865
2017-09-06 18:00:00,1.6192333333333335
2017-09-06 19:00:00,1.6349333333333333
2017-09-06 20:00:00,1.7505333333333333
2017-09-06 21:00:00,1.8422500000000002
2017-09-06 22:00:00,1.9175666666666666
2017-09-06 23:00:00,2.0098333333333334
2017-09-07 00:00:00,2.000683333333333
2017-09-07 01:00:00,2.0415833333333335
2017-09-07 02:00:00,2.0759833333333333
2017-09-07 03:00:00,2.07705
2017-09-07 04:00:00,2.199316666666667
2017-09-07 05:00:00,2.27495
2017-09-07 06:00:00,2.1519166666666667
2017-09-07 07:00:00,2.0273499999999998
2017-09-07 08:00:00,1.9288333333333332
2017-09-07 09:00:00,1.8601166666666666
2017-09-07 10:00:00,1.8681833333333335
2017-09-07 11:00:00,1.9380166666666665
2017-09-07 12:00:00,1.9398833333333334
2017-09-07 13:00:00,1.9911
2017-09-07 14:00:00,1.9381500000000003
2017-09-07 15:00:00,1.9481666666666668
2017-09-07 16:00:00,2.0178166666666666
2017-09-07 17:00:00,2.0671
2017-09-07 18:00:00,2.1326
2017-09-07 19:00:00,2.1688
2017-09-07 20:00:00,2.21485
2017-09-07 21:00:00,2.1463166666666664
2017-09-07 22:00:00,2.10455
2017-09-07 23:00:00,2.0168999999999997
2017-09-08 00:00:00,1.8906666666666665
2017-09-08 01:00:00,1.7516666666666667
2017-09-08 02:00:00,1.6728833333333333
2017-09-08 03:00:00,1.6661166666666667
2017-09-08 04:00:00,1.6727833333333333
2017-09-08 05:00:00,1.6592666666666667
2017-09-08 06:00:00,1.6160333333333334
2017-09-08 07:00:00,1.6189166666666668
2017-09-08 08:00:00,1.6737166666666667
2017-09-08 09:00:00,1.7182000000000002
2017-09-08 10:00:00,1.8493166666666665
2017-09-08 11:00:00,1.926983333333333
2017-09-08 12:00:00,1.9251833333333332
2017-09-08 13:00:00,1.8760499999999998
2017-09-08 14:00:00,1.8205999999999998
2017-09-08 15:00:00,1.8563833333333333
2017-09-08 16:00:00,1.8800999999999999
2017-09-08 17:00:00,1.9442833333333331
2017-09-08 18:00:00,1.9010999999999998
2017-09-08 19:00:00,1.8459999999999999
2017-09-08 20:00:00,1.7270833333333333
2017-09-08 21:00:00,1.67515
2017-09-08 22:00:00,1.8064666666666669
2017-09-08 23:00:00,2.0698666666666665
2017-09-09 00:00:00,2.0654166666666667
2017-09-09 01:00:00,2.269333333333333
2017-09-09 02:00:00,2.4069
2017-09-09 03:00:00,2.403516666666667
2017-09-09 04:00:00,2.555116666666667
2017-09-09 05:00:00,2.7422166666666667
2017-09-09 06:00:00,2.9327166666666664
2017-09-09 07:00:00,2.9738166666666666
2017-09-09 08:00:00,2.9007499999999995
2017-09-09 09:00:00,2.7102166666666667
2017-09-09 10:00:00,2.7788166666666667
2017-09-09 11:00:00,2.588433333333333
2017-09-09 12:00:00,2.4373
2017-09-09 13:00:00,2.4539666666666666
2017-09-09 14:00:00,2.392583333333333
2017-09-09 15:00:00,2.3666666666666667
2017-09-09 16:00:00,2.2887166666666667
2017-09-09 17:00:00,2.33185
2017-09-09 18:00:00,2.381466666666667
2017-09-09 19:00:00,2.3489166666666663
2017-09-09 20:00:00,2.2840666666666665
2017-09-09 21:00:00,2.2291666666666665
2017-09-09 22:00:00,2.238066666666667
2017-09-09 23:00:00,2.1817666666666664
